kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad.1.sm_52.ptx 176 : 783360 5278247 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 175 : 783360 5253499 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 174 : 783360 5300565 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 172 : 786432 19243 0 0 0 0 0 0 3072 
srad.1.sm_52.ptx 171 : 786432 5433728 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 170 : 786432 6030944 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 169 : 786432 32740800 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 168 : 786432 4932000 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 167 : 786432 4562656 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 166 : 786432 7983200 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 503 : 691200 7722495 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 165 : 786432 8267840 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 502 : 691200 7352820 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 164 : 786432 5352832 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 155 : 24576 144256 0 768 768 0 0 0 0 
srad.1.sm_52.ptx 492 : 691200 5302845 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 148 : 24576 161888 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 147 : 24576 156160 0 768 768 0 0 0 0 
srad.1.sm_52.ptx 163 : 786432 245532640 1664 0 0 98304 24576 0 0 
srad.1.sm_52.ptx 154 : 24576 8037152 4352 0 0 1536 768 0 0 
srad.1.sm_52.ptx 491 : 737280 349380 0 0 0 0 0 0 3072 
srad.1.sm_52.ptx 162 : 786432 8442912 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 153 : 24576 256288 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 161 : 786432 8134816 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 152 : 24576 248832 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 146 : 24576 6730624 0 0 0 1536 768 0 0 
srad.1.sm_52.ptx 483 : 737280 5901210 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 160 : 786432 5873120 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 91 : 786432 8524960 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 428 : 786432 8066016 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 90 : 786432 5391456 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 427 : 786432 5070720 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 256 : 645120 4180170 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 89 : 786432 332111744 94592 0 0 49152 24576 0 0 
srad.1.sm_52.ptx 426 : 786432 352846720 130656 0 0 49152 24576 0 0 
srad.1.sm_52.ptx 255 : 688128 270046 0 0 0 0 0 0 3072 
srad.1.sm_52.ptx 88 : 786432 8446624 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 425 : 786432 8451904 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 87 : 786432 8446464 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 424 : 786432 8094432 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 86 : 786432 4663904 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 423 : 786432 5024608 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 252 : 43008 324520 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 85 : 786432 8390976 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 422 : 786432 4159584 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 251 : 43008 448560 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 84 : 786432 6313408 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 421 : 786432 8619648 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 250 : 43008 421904 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 83 : 786432 8479008 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 420 : 786432 6576160 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 249 : 43008 393778 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 82 : 786432 6000416 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 419 : 786432 8815584 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 248 : 43008 1685012 0 3072 3072 0 0 0 0 
srad.1.sm_52.ptx 81 : 786432 6255488 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 418 : 786432 6913824 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 247 : 43008 407414 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 80 : 786432 465645344 96224 0 0 49152 24576 0 0 
srad.1.sm_52.ptx 417 : 786432 6961664 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 159 : 786432 8499008 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 496 : 46080 479250 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 246 : 43008 1621942 0 3072 3072 0 0 0 0 
srad.1.sm_52.ptx 79 : 786432 8969920 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 416 : 786432 515889824 3145728 0 0 98304 24576 0 0 
srad.1.sm_52.ptx 158 : 786432 4982176 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 495 : 46080 515565 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 245 : 43008 457086 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 78 : 786432 9117312 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 415 : 786432 9116416 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 77 : 786432 6673056 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 414 : 786432 9262208 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 76 : 786432 8780960 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 413 : 786432 6869472 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 242 : 43008 337144 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 75 : 786432 9363264 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 412 : 786432 8978976 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 241 : 43008 455430 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 74 : 786432 9091200 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 411 : 786432 9203232 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 240 : 43008 434153 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 73 : 786432 9976352 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 410 : 786432 9230368 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 239 : 43008 393831 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 72 : 786432 6785984 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 409 : 786432 7912320 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 151 : 24576 241536 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 488 : 46080 395965 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 61 : 786432 10298752 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 398 : 786432 10379808 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 60 : 786432 10359840 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 397 : 786432 11324544 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 139 : 761856 4741664 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 476 : 786432 5478432 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 226 : 3072 23623 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 59 : 786432 10476096 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 396 : 786432 10669984 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 138 : 761856 5167808 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 475 : 786432 5764192 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 225 : 3072 32058 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 58 : 786432 10893472 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 395 : 786432 11302368 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 137 : 761856 7393600 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 474 : 786432 32347488 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 223 : 3072 28130 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 56 : 786432 69501888 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 393 : 786432 14114528 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 224 : 3072 30464 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 57 : 786432 55885376 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 394 : 786432 20564096 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 136 : 761856 4992864 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 473 : 786432 4865408 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 229 : 774144 8252488 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 62 : 786432 10281408 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 399 : 786432 10330528 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 141 : 24576 257120 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 478 : 786432 8199072 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 230 : 774144 315994 0 0 0 0 0 0 3072 
srad.1.sm_52.ptx 63 : 786432 10525376 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 400 : 786432 10446176 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 142 : 24576 255296 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 479 : 786432 9850272 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 64 : 786432 8892800 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 401 : 786432 9016544 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 143 : 24576 248512 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 480 : 786432 26850 0 0 0 0 0 0 3072 
srad.1.sm_52.ptx 232 : 731136 310653 0 0 0 0 0 0 24576 
srad.1.sm_52.ptx 65 : 786432 5719424 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 402 : 786432 5756192 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 144 : 24576 248128 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 233 : 688128 4885551 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 66 : 786432 9495424 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 403 : 786432 5403008 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 145 : 24576 254400 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 482 : 783360 367387 0 0 0 0 0 0 24576 
srad.1.sm_52.ptx 67 : 786432 6207936 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 404 : 786432 5346432 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 68 : 786432 6117472 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 405 : 786432 5842880 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 236 : 43008 1625412 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 69 : 786432 9580160 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 406 : 786432 9738176 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 237 : 43008 406306 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 70 : 786432 6217792 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 407 : 786432 6360608 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 238 : 43008 1665936 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 71 : 786432 9734400 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 408 : 786432 10109632 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 259 : 43008 1622530 0 3072 3072 0 0 0 0 
srad.1.sm_52.ptx 92 : 786432 8332864 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 429 : 786432 7981824 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 260 : 43008 407260 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 93 : 786432 4151488 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 430 : 786432 4826080 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 261 : 43008 414848 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 94 : 786432 5519104 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 431 : 786432 5198528 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 262 : 43008 1565298 0 3072 3072 0 0 0 0 
srad.1.sm_52.ptx 95 : 786432 136032 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 432 : 786432 7802688 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 97 : 761856 5185760 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 434 : 786432 4875392 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 98 : 761856 7770240 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 99 : 761856 5475840 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 100 : 761856 5271968 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 118 : 786432 8676672 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 455 : 786432 4740512 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 119 : 786432 6582432 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 111 : 24576 247360 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 448 : 786432 5038592 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 112 : 24576 237376 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 449 : 786432 8631072 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 120 : 786432 8219168 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 457 : 24576 245696 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 113 : 24576 254528 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 450 : 786432 8362304 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 121 : 786432 8264864 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 458 : 24576 259008 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 114 : 24576 6109664 0 0 0 1536 768 0 0 
srad.1.sm_52.ptx 451 : 786432 4689216 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 122 : 786432 8693952 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 459 : 24576 247424 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 123 : 786432 343141344 738816 0 0 49152 24576 0 0 
srad.1.sm_52.ptx 460 : 24576 239200 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 124 : 786432 5560896 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 461 : 24576 236000 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 125 : 786432 8289856 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 462 : 24576 12236864 33152 0 0 1536 768 0 0 
srad.1.sm_52.ptx 115 : 24576 109184 0 768 768 0 0 0 0 
srad.1.sm_52.ptx 452 : 786432 5091456 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 126 : 786432 8354368 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 463 : 24576 141600 0 768 768 0 0 0 0 
srad.1.sm_52.ptx 127 : 786432 6338528 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 128 : 786432 329378720 734880 0 0 49152 24576 0 0 
srad.1.sm_52.ptx 129 : 786432 5271680 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 466 : 786432 4893664 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 130 : 786432 8121344 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 467 : 786432 8202688 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 131 : 786432 7932320 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 468 : 786432 387403008 899328 0 0 98304 24576 0 0 
srad.1.sm_52.ptx 132 : 786432 4191328 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 469 : 786432 5561920 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 133 : 786432 5381056 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 470 : 786432 8821792 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 134 : 786432 157952 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 471 : 786432 8319840 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 263 : 43008 394212 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 264 : 43008 413490 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 265 : 43008 441392 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 266 : 43008 325556 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 271 : 645120 24699255 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 272 : 645120 5932485 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 273 : 645120 282670 0 0 0 0 0 0 24576 
srad.1.sm_52.ptx 280 : 43008 431475 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 275 : 602112 6187398 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 276 : 602112 6194692 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 277 : 602112 4583656 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 283 : 786432 30161824 0 49152 24576 0 0 0 0 
srad.1.sm_52.ptx 284 : 786432 7469216 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 285 : 786432 30277376 0 49152 24576 0 0 0 0 
srad.1.sm_52.ptx 286 : 786432 7277120 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 287 : 786432 7197920 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 288 : 786432 7464352 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 289 : 786432 7237856 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 290 : 786432 7242656 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 291 : 786432 7169440 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 292 : 786432 35185184 0 0 0 0 0 0 0 
