kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
pathfinder.1.sm_52.ptx 82 : 592640 7106432 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 83 : 592640 5776384 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 84 : 592640 7091424 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 85 : 592640 7090848 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 86 : 592640 12421056 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 87 : 592640 5376896 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 88 : 592640 7037536 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 89 : 592640 12400224 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 90 : 592640 5375008 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 91 : 592640 7032608 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 92 : 592640 5302432 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 93 : 592640 7955232 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 94 : 592640 7039104 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 95 : 592640 7037152 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 96 : 592640 5304768 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 97 : 592640 5379104 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 98 : 592640 5464320 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 99 : 592640 5399552 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 100 : 592640 4868512 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 101 : 592640 4828800 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 104 : 11734272 94675648 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 105 : 11734272 137240256 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 106 : 11734272 105135104 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 107 : 11734272 105945056 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 108 : 11734272 102833184 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 109 : 11734272 100725472 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 110 : 11734272 97853760 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 111 : 11734272 97785920 0 0 0 0 0 0 0 
pathfinder.1.sm_52.ptx 112 : 11734272 7001318 0 0 0 0 0 0 91522 
pathfinder.1.sm_52.ptx 114 : 10758876 342571875 0 366050 366050 0 0 0 0 
pathfinder.1.sm_52.ptx 115 : 10758876 346059608 0 366050 366050 0 0 0 0 
