kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
bfs.1.sm_52.ptx 86 : 58669 592249 0 0 0 0 0 0 0 
bfs.1.sm_52.ptx 87 : 58669 1829790 0 0 0 58505 23853 0 0 
bfs.1.sm_52.ptx 88 : 58669 23600977 0 0 0 34143 23853 0 0 
bfs.1.sm_52.ptx 89 : 58669 22630225 0 0 0 34143 23853 0 0 
bfs.1.sm_52.ptx 92 : 189306 1904060 0 0 0 0 0 0 0 
bfs.1.sm_52.ptx 93 : 189306 1911663 0 0 0 0 0 0 0 
bfs.1.sm_52.ptx 94 : 189306 1908387 0 0 0 0 0 0 0 
bfs.1.sm_52.ptx 95 : 189306 1348049 0 0 0 0 0 0 0 
bfs.1.sm_52.ptx 96 : 189306 964687 0 0 0 0 0 0 13545 
bfs.1.sm_52.ptx 124 : 307200 2031520 0 0 0 0 0 0 0 
bfs.1.sm_52.ptx 131 : 307200 3221952 0 0 0 0 0 0 0 
