kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
stencil2d.1.sm_52.pptx 112 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 106 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 104 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 102 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 101 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 100 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 99 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 95 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 94 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 93 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 92 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 91 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 90 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 89 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 85 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 84 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 83 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 81 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 79 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 78 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 77 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 76 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 44 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 43 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 42 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 41 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 40 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 118 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 39 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 117 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 38 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 116 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 37 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 115 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 36 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 108 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 29 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 66 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 45 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 107 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 28 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 65 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 114 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 35 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 30 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 67 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 31 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 68 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 113 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 34 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 46 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 47 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 50 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 51 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 52 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 53 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 54 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 55 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 56 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 60 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 61 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 62 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 63 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 64 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 69 : 65536 0 0 0 0 0 0 0 0 
stencil2d.1.sm_52.pptx 70 : 65536 0 0 0 0 0 0 0 0 
