kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
stencil1d.1.sm_52.ptx 83 : 255 67845 0 0 0 255 255 0 0 
stencil1d.1.sm_52.ptx 81 : 256 6 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 93 : 65536 420576 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 80 : 256 1850 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 90 : 65536 383520 0 0 0 8192 2048 0 0 
stencil1d.1.sm_52.ptx 79 : 256 1960 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 89 : 65536 681536 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 78 : 256 2996 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 88 : 65536 535136 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 71 : 256 2293 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 42 : 65536 18052832 0 0 0 8192 2048 0 0 
stencil1d.1.sm_52.ptx 40 : 65536 0 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 39 : 65536 497664 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 38 : 65536 722336 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 75 : 65280 474638 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 37 : 65536 744128 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 74 : 65280 2155828 0 2048 2048 0 0 0 0 
stencil1d.1.sm_52.ptx 36 : 65536 555040 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 35 : 65536 526208 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 34 : 65536 801920 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 46 : 65536 505312 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 29 : 65536 15277056 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 66 : 255 50198 0 0 0 255 255 0 0 
stencil1d.1.sm_52.ptx 45 : 65536 484384 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 28 : 65536 14659200 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 30 : 65536 7398304 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 31 : 65536 2158912 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 32 : 65536 457088 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 69 : 65536 422944 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 33 : 65536 436384 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 70 : 65536 374755 0 0 0 0 0 0 256 
stencil1d.1.sm_52.ptx 47 : 65536 721632 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 48 : 65536 516192 0 2048 2048 0 0 0 0 
stencil1d.1.sm_52.ptx 49 : 65536 435712 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 86 : 65536 730016 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 50 : 65536 0 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 87 : 65536 755456 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 52 : 65536 1992544 0 2048 2048 0 0 0 0 
stencil1d.1.sm_52.ptx 53 : 65536 476448 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 54 : 65536 380191 0 0 0 0 0 0 256 
stencil1d.1.sm_52.ptx 58 : 65280 2014866 0 2048 2048 0 0 0 0 
stencil1d.1.sm_52.ptx 59 : 65280 415377 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 55 : 256 1497 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 62 : 256 1570 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 63 : 256 1588 0 0 0 0 0 0 0 
stencil1d.1.sm_52.ptx 64 : 256 6 0 0 0 0 0 0 0 
