kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
kmeans.1.sm_52.ptx 200 : 1310720 13994432 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 33 : 135424 1265472 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 199 : 1310720 13437408 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 32 : 135424 1650560 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 198 : 1310720 13511936 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 31 : 135424 2240640 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 67 : 262144 22560896 0 0 0 262144 8192 0 0 
kmeans.1.sm_52.ptx 197 : 1310720 12296992 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 30 : 135424 8855424 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 65 : 262144 8434304 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 144 : 131072 1102848 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 195 : 1310720 33691200 0 0 0 40960 40960 0 0 
kmeans.1.sm_52.ptx 28 : 135424 26287136 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 66 : 262144 13929376 0 0 0 32768 8192 0 0 
kmeans.1.sm_52.ptx 196 : 1310720 101368384 424320 0 0 163840 40960 0 0 
kmeans.1.sm_52.ptx 29 : 135424 18897472 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 201 : 1310720 14356512 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 34 : 135424 1074944 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 202 : 1310720 9777600 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 35 : 135424 1109088 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 203 : 1310720 4563904 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 36 : 135424 1657600 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 37 : 135424 1914848 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 38 : 135424 1397600 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 206 : 655360 4699296 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 39 : 135424 1088576 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 40 : 135424 1163456 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 41 : 135424 33568 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 43 : 131072 1563616 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 122 : 135424 3469248 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 44 : 131072 1138464 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 290 : 135424 906368 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 123 : 135424 1798176 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 68 : 262144 6405376 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 69 : 262144 6742592 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 148 : 131072 1813472 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 70 : 262144 7900384 0 0 0 32768 8192 0 0 
kmeans.1.sm_52.ptx 149 : 131072 1120224 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 238 : 655360 5143904 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 71 : 262144 4902112 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 150 : 131072 1663456 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 239 : 655360 5079616 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 72 : 262144 4892672 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 151 : 131072 1517824 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 240 : 655360 5277408 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 73 : 262144 4729024 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 152 : 131072 1493888 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 241 : 655360 6783712 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 74 : 262144 4320992 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 153 : 131072 1107968 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 242 : 655360 4905824 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 75 : 262144 3307872 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 154 : 131072 1539008 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 78 : 131072 1149088 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 79 : 131072 1116768 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 100 : 135424 998112 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 121 : 135424 1851488 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 127 : 135424 1863264 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 136 : 135424 1957664 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 137 : 135424 1069120 0 0 0 0 0 0 0 
kmeans.1.sm_52.ptx 155 : 131072 1498560 0 0 0 0 0 0 0 
