kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop.1.sm_52.pptx 60 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 139 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 190 : 16 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 23 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 40 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 191 : 16 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 24 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 31 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 32 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 33 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 34 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 35 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 36 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 37 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 38 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 39 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 67 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 70 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 71 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 72 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 73 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 74 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 75 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 76 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 77 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 78 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 81 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 82 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 83 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 84 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 85 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 86 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 87 : 28800 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 91 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 92 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 93 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 94 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 95 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 96 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 97 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 98 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 101 : 960 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 131 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 140 : 15360 0 0 0 0 0 0 0 0 
backprop.1.sm_52.pptx 141 : 15360 0 0 0 0 0 0 0 0 
