kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
streamcluster.1.sm_52.ptx 76 : 131072 1554400 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 77 : 131072 1754688 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 80 : 524288 152904288 256 0 0 16384 16384 0 0 
streamcluster.1.sm_52.ptx 81 : 524288 445285824 2097024 0 0 65536 16384 0 0 
streamcluster.1.sm_52.ptx 82 : 524288 4751392 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 83 : 524288 4766752 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 84 : 524288 4881632 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 85 : 524288 5345056 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 86 : 524288 114642944 256 0 0 16384 16384 0 0 
streamcluster.1.sm_52.ptx 87 : 524288 439547488 2097024 0 0 65536 16384 0 0 
streamcluster.1.sm_52.ptx 88 : 524288 4854080 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 89 : 524288 4817600 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 90 : 524288 4875616 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 91 : 524288 5308352 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 92 : 524288 148898816 256 0 0 16384 16384 0 0 
streamcluster.1.sm_52.ptx 93 : 524288 465441504 2097024 0 0 65536 16384 0 0 
streamcluster.1.sm_52.ptx 94 : 524288 5376640 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 95 : 524288 5030912 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 96 : 524288 5442816 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 97 : 524288 5252192 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 98 : 524288 5659008 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 99 : 524288 5324608 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 100 : 524288 128607936 256 0 0 16384 16384 0 0 
streamcluster.1.sm_52.ptx 101 : 524288 482533728 2097024 0 0 65536 16384 0 0 
streamcluster.1.sm_52.ptx 102 : 524288 7356000 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 103 : 524288 6359552 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 104 : 524288 8847072 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 105 : 524288 7889760 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 106 : 524288 5844576 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 107 : 524288 2154528 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 110 : 131072 1527584 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 111 : 131072 1670496 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 136 : 131072 1746624 0 0 0 0 0 0 0 
streamcluster.1.sm_52.ptx 143 : 131072 4271680 0 0 0 0 0 0 0 
